2021-04-21 18:22:56,070 Epoch 0 	 Loss 0.8070287878041739
2021-04-21 18:23:32,178 Epoch 1 	 Loss 0.5531666422938253
2021-04-21 18:24:08,216 Epoch 2 	 Loss 0.4931154725970803
2021-04-21 18:24:44,319 Epoch 3 	 Loss 0.4577582069150694
2021-04-21 18:25:20,281 Epoch 4 	 Loss 0.43852237980444353
2021-04-21 18:25:56,370 Epoch 5 	 Loss 0.4128619868021745
2021-04-21 18:26:32,381 Epoch 6 	 Loss 0.3977692148515156
2021-04-21 18:27:08,519 Epoch 7 	 Loss 0.3805112347498045
2021-04-21 18:27:44,699 Epoch 8 	 Loss 0.3822092590751229
2021-04-21 18:28:20,815 Epoch 9 	 Loss 0.3557651358973849
2021-04-21 18:28:56,949 Epoch 10 	 Loss 0.3532016423049864
2021-04-21 18:29:33,095 Epoch 11 	 Loss 0.33878985342088636
2021-04-21 18:30:09,226 Epoch 12 	 Loss 0.33522473979782275
2021-04-21 18:30:45,303 Epoch 13 	 Loss 0.3368055150731579
2021-04-21 18:31:21,298 Epoch 14 	 Loss 0.32480353640986015
2021-04-21 18:31:57,349 Epoch 15 	 Loss 0.3128820616792847
2021-04-21 18:32:33,377 Epoch 16 	 Loss 0.3083935135995949
2021-04-21 18:33:09,448 Epoch 17 	 Loss 0.3074051483974352
2021-04-21 18:33:45,575 Epoch 18 	 Loss 0.2967316319981774
2021-04-21 18:34:21,639 Epoch 19 	 Loss 0.3032697627505103
2021-04-21 18:34:57,789 Epoch 20 	 Loss 0.2897307294738162
2021-04-21 18:35:33,795 Epoch 21 	 Loss 0.2941626189174233
2021-04-21 18:36:09,924 Epoch 22 	 Loss 0.2882700418377971
2021-04-21 18:36:45,948 Epoch 23 	 Loss 0.2859266824447192
2021-04-21 18:37:22,000 Epoch 24 	 Loss 0.2752105102434263
2021-04-21 18:37:58,068 Epoch 25 	 Loss 0.27285509613844067
2021-04-21 18:38:34,177 Epoch 26 	 Loss 0.2692853107557192
2021-04-21 18:39:10,171 Epoch 27 	 Loss 0.2720075316809036
2021-04-21 18:39:46,213 Epoch 28 	 Loss 0.262500021975119
2021-04-21 18:40:22,334 Epoch 29 	 Loss 0.2704054742724031
2021-04-21 18:40:58,340 Epoch 30 	 Loss 0.2605136058160237
2021-04-21 18:41:34,477 Epoch 31 	 Loss 0.2621432826086715
2021-04-21 18:42:10,561 Epoch 32 	 Loss 0.2555728931348402
2021-04-21 18:42:46,583 Epoch 33 	 Loss 0.2582651994058064
2021-04-21 18:43:22,674 Epoch 34 	 Loss 0.2454035812681848
2021-04-21 18:43:58,792 Epoch 35 	 Loss 0.24412584681432326
2021-04-21 18:44:34,815 Epoch 36 	 Loss 0.2409660626243759
2021-04-21 18:45:11,038 Epoch 37 	 Loss 0.25537244451569985
2021-04-21 18:45:47,107 Epoch 38 	 Loss 0.24007170704694894
2021-04-21 18:46:23,195 Epoch 39 	 Loss 0.2437195291558465
2021-04-21 18:46:59,211 Epoch 40 	 Loss 0.23762988241819236
2021-04-21 18:47:35,249 Epoch 41 	 Loss 0.24080598337964698
2021-04-21 18:48:11,338 Epoch 42 	 Loss 0.23493405144948226
2021-04-21 18:48:47,416 Epoch 43 	 Loss 0.23445479244321257
2021-04-21 18:49:23,433 Epoch 44 	 Loss 0.23361743757357964
2021-04-21 18:49:59,547 Epoch 45 	 Loss 0.23132343623009358
2021-04-21 18:50:35,596 Epoch 46 	 Loss 0.225084316272002
2021-04-21 18:51:11,650 Epoch 47 	 Loss 0.22438242032632724
2021-04-21 18:51:47,758 Epoch 48 	 Loss 0.22059571955885207
2021-04-21 18:52:23,810 Epoch 49 	 Loss 0.22242577226607355
2021-04-21 18:52:59,917 Epoch 50 	 Loss 0.21520858446320335
2021-04-21 18:53:35,995 Epoch 51 	 Loss 0.21971628561124698
2021-04-21 18:54:11,939 Epoch 52 	 Loss 0.21699498544682513
2021-04-21 18:54:47,933 Epoch 53 	 Loss 0.21294605617339796
2021-04-21 18:55:23,901 Epoch 54 	 Loss 0.21580727120022197
2021-04-21 18:55:59,950 Epoch 55 	 Loss 0.21065243980386755
2021-04-21 18:56:36,011 Epoch 56 	 Loss 0.208084266100611
2021-04-21 18:57:12,007 Epoch 57 	 Loss 0.20514000248123002
2021-04-21 18:57:48,026 Epoch 58 	 Loss 0.2037463949604349
2021-04-21 18:58:24,166 Epoch 59 	 Loss 0.20686333454572237
2021-04-21 18:59:00,263 Epoch 60 	 Loss 0.20433148479723667
2021-04-21 18:59:36,306 Epoch 61 	 Loss 0.20197424931185587
2021-04-21 19:00:12,359 Epoch 62 	 Loss 0.20043633567107902
2021-04-21 19:00:48,424 Epoch 63 	 Loss 0.20632879239517254
2021-04-21 19:01:24,506 Epoch 64 	 Loss 0.20348023500416304
2021-04-21 19:02:00,563 Epoch 65 	 Loss 0.19899888451282793
2021-04-21 19:02:36,740 Epoch 66 	 Loss 0.1997194766670793
2021-04-21 19:03:12,911 Epoch 67 	 Loss 0.19868616792526875
2021-04-21 19:03:48,881 Epoch 68 	 Loss 0.19646003039983603
2021-04-21 19:04:25,072 Epoch 69 	 Loss 0.1959203825547145
2021-04-21 19:05:01,092 Epoch 70 	 Loss 0.19976297446659633
2021-04-21 19:05:37,144 Epoch 71 	 Loss 0.189731851711378
2021-04-21 19:06:13,215 Epoch 72 	 Loss 0.19200172856613829
2021-04-21 19:06:49,319 Epoch 73 	 Loss 0.19230061900484693
2021-04-21 19:07:25,386 Epoch 74 	 Loss 0.192307506780048
2021-04-21 19:08:01,462 Epoch 75 	 Loss 0.19291463608925158
2021-04-21 19:08:37,463 Epoch 76 	 Loss 0.18590904575782818
2021-04-21 19:09:13,574 Epoch 77 	 Loss 0.18814065200941904
2021-04-21 19:09:49,642 Epoch 78 	 Loss 0.1881474480851666
2021-04-21 19:10:25,769 Epoch 79 	 Loss 0.19017403580985226
2021-04-21 19:11:01,795 Epoch 80 	 Loss 0.18436902253837376
2021-04-21 19:11:37,853 Epoch 81 	 Loss 0.18521875110301342
2021-04-21 19:12:13,856 Epoch 82 	 Loss 0.18871401397736517
2021-04-21 19:12:49,902 Epoch 83 	 Loss 0.18812695473105043
2021-04-21 19:13:25,934 Epoch 84 	 Loss 0.18432801634400756
2021-04-21 19:14:02,055 Epoch 85 	 Loss 0.18712480415354718
2021-04-21 19:14:38,070 Epoch 86 	 Loss 0.1793066700408747
2021-04-21 19:15:14,106 Epoch 87 	 Loss 0.18386153827656757
2021-04-21 19:15:50,399 Epoch 88 	 Loss 0.18605828301592187
2021-04-21 19:16:26,459 Epoch 89 	 Loss 0.18015152969203152
2021-04-21 19:17:02,578 Epoch 90 	 Loss 0.18209830532362173
2021-04-21 19:17:38,690 Epoch 91 	 Loss 0.1859044794525419
2021-04-21 19:18:14,803 Epoch 92 	 Loss 0.1845293803201927
2021-04-21 19:18:50,870 Epoch 93 	 Loss 0.18516856964145387
2021-04-21 19:19:26,902 Epoch 94 	 Loss 0.18226304519307482
2021-04-21 19:20:03,028 Epoch 95 	 Loss 0.18634293645947844
2021-04-21 19:20:39,078 Epoch 96 	 Loss 0.18387866544199513
2021-04-21 19:21:15,175 Epoch 97 	 Loss 0.18418577362547864
2021-04-21 19:21:51,203 Epoch 98 	 Loss 0.18534695905643506
2021-04-21 19:22:27,206 Epoch 99 	 Loss 0.18005913905390017
